condition,subject,target_intensity,recorded_intensity,response,recording_deviates_from_mean,recording_deviates_from_target,recording_variance_z1,recording_variance_z2
4,4012,17.5,17.5,1,0,0,0,0
4,4012,19,19,1,0,0,0,0
4,4012,17,17,0,0,0,0,0
4,4012,17.0999984741211,17.1,0,0,0,0,0
4,4012,18.4000015258789,18.4,1,0,0,0,0
4,4012,17.7000007629395,17.7,0,0,0,0,0
4,4012,17.5999984741211,17.6,0,0,0,0,0
4,4012,18.4000015258789,18.4,1,0,0,0,0
4,4012,17.5999984741211,17.6,0,0,0,0,0
4,4012,18.2999992370605,18.3,0,0,0,0,0
4,4012,18.2999992370605,18.3,1,0,0,0,0
4,4012,18.4000015258789,18.4,0,0,0,0,0
4,4012,18.9000015258789,18.9,1,0,0,0,0
1,4013,15,15.1,1,0,0,0,0
1,4013,8.89999961853027,9,1,0,0,0,0
1,4013,5.29999923706055,5.39999999999999,0,0,0,0,0
1,4013,10.7000007629395,10.8,1,0,0,0,0
1,4013,7.10000038146973,7.20000000000002,1,0,0,0,0
1,4013,4.60000038146973,4.70000000000002,1,0,0,0,0
1,4013,16.1000003814697,16.2,1,0,0,0,0
1,4013,3.39999961853027,3.4367469879518,0,0,0,0,0.0019717895974141
1,4013,12.3999996185303,12.5,1,0,0,0,0
1,4013,5.10000038146973,5.20000000000002,0,0,0,0,0
1,4013,5.89999961853027,6,0,0,0,0,0
1,4013,7.79999923706055,7.89999999999999,1,0,0,0,0
1,4013,5.70000076293945,5.79999999999998,0,0,0,0,0
1,4013,6.5,6.60000000000002,0,0,0,0,0
1,4013,7.20000076293945,7.29999999999998,1,0,0,0,0
1,4013,6.29999923706055,6.39999999999998,0,0,0,0,0
1,4013,7.29999923706055,7.39999999999999,1,0,0,0,0
1,4013,6.29999923706055,6.39999999999998,1,0,0,0,0
1,4013,5.39999961853027,5.5,0,0,0,0,0
1,4013,6.39999961853027,6.5,0,0,0,0,0
1,4013,6.29999923706055,6.39999999999999,1,0,0,0,0
1,4013,5.10000038146973,5.20000000000002,0,0,0,0,0
1,4013,6.5,6.60000000000002,0,0,0,0,0
1,4013,7.79999923706055,7.89999999999998,1,0,0,0,0
1,4013,6.29999923706055,6.39999999999998,0,0,0,0,0
1,4013,6.29999923706055,6.39999999999998,0,0,0,0,0
1,4013,7.5,7.60000000000002,0,0,0,0,0
1,4013,8.20000076293945,8.29999999999998,0,0,0,0,0
1,4013,11.5,11.6,1,0,0,0,0
1,4013,10,10.1,1,0,0,0,0
2,4013,10.0999984741211,10.0012195121951,1,0,0,0.000240891297801874,0
2,4013,6,5.92375000000003,1,0,0,0.00252531645569627,0
2,4013,3.59999847412109,3.5,1,0,0,0,0
2,4013,7,6.91851851851854,1,0,0,0.00236111111111118,0
2,4013,2,1.84216867469877,0,0,0,0.00133705553923003,0
2,4013,4.29999923706055,4.18493975903616,1,0,0,0,0.0021304731119601
2,4013,2.70000076293945,2.59999999999999,1,0,0,0,0
2,4013,1.60000038146973,1.43511904761906,0,0,0,0.00211560527825594,0
2,4013,3,2.87439024390244,1,0,0,0.00135049683830176,0.00231406202950925
2,4013,1.79999923706055,1.65416666666667,0,0,0,0.00140562248995978,0.0018975903614457
2,4013,2.29999923706055,2.1012658227848,0,0,0,0.000249918857513801,0
2,4013,2.90000152587891,2.78888888888887,0,0,0,0,0.0017499999999998
2,4013,4,3.84999999999997,1,0,0,0,0
2,4013,3.5,3.40000000000001,1,0,0,0,0
2,4013,2.70000076293945,2.54125000000001,0,0,0,0.00146202531645574,0
2,4013,2.59999847412109,2.47380952380952,0,0,0,0,0.00252438324727489
2,4013,3.40000152587891,3.27678571428571,0,0,0,0,0.00251721170395841
2,4013,4.29999923706055,4.20000000000002,0,0,0,0,0
2,4013,8.5,8.44074074074076,1,0,0,0.00216049382716056,0.00109567901234571
2,4013,6.90000152587891,6.8158227848101,1,0,0,0.00219084712755605,0
2,4013,5.40000152587891,5.29999999999998,1,0,0,0,0
2,4013,4.40000152587891,4.29999999999998,0,0,0,0,0
2,4013,7.70000076293945,7.59999999999998,1,0,0,0,0
2,4013,6.29999923706055,6.21964285714287,1,0,0,0.00241394148020627,0
2,4013,1.39999961853027,1.29999999999998,0,0,0,0,0
2,4013,4.90000152587891,4.79999999999998,0,0,0,0,0
2,4013,6.90000152587891,6.81666666666664,1,0,0,0.00225000000000006,0
2,4013,6.09999847412109,6.01829268292684,1,0,0,0.00234869015356827,0
2,4013,1.70000076293945,1.57073170731707,1,0,0,0,0.00245709123757911
2,4013,0.200000762939453,0.0976190476190446,0,0,0,0,0.000458978772231797
3,4013,15,15.1,0,0,0,0,0
3,4013,21.1000003814697,21.2,0,0,0,0,0
3,4013,24.6999998092651,24.8,0,0,0,0,0
3,4013,26.5999999046326,26.702380952381,0,0,0,0,0.000458978772231781
3,4013,27.7999999523163,27.9,0,0,0,1.94970685728091e-34,1.94970685728091e-34
3,4013,28.3999999761581,28.5,0,0,0,0,0
3,4013,29,29.1,0,0,0,3.11906703188567e-33,3.11906703188567e-33
3,4013,27.5,27.6,0,0,0,0,0
3,4013,29.5999999940395,29.7,0,0,0,7.79653567848327e-34,7.79653567848327e-34
3,4013,29.3999999761581,29.5,0,0,0,0,0
3,4013,29.3999999761581,29.5,0,0,0,0,0
3,4013,29.3999999761581,29.5,0,0,0,0,0
3,4013,29.3999999761581,29.5,0,0,0,0,0
3,4013,29.3999999761581,29.5,0,0,0,0,0
3,4013,29.5,29.6,0,0,0,1.75422052765874e-33,1.75422052765874e-33
3,4013,29.5,29.6,0,0,0,3.11906703188567e-33,3.11906703188567e-33
3,4013,29.5,29.6,0,0,0,1.75473617155281e-33,1.75473617155281e-33
3,4013,29.5,29.6,0,0,0,1.75422052765874e-33,1.75422052765874e-33
3,4013,29.5999999940395,29.7,0,0,0,1.94941689492854e-34,1.94941689492854e-34
3,4013,29.5999999940395,29.7,0,0,0,7.79653567848327e-34,7.79653567848327e-34
3,4013,29.5999999940395,29.6628048780488,0,0,0,0.0019286359530262,7.79882742912362e-34
3,4013,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4013,29.5999999940395,29.7,0,0,0,1.94941689492854e-34,1.94941689492854e-34
3,4013,29.5999999940395,29.7,0,0,0,7.80123521777108e-34,7.80123521777108e-34
3,4013,29.5999999940395,29.7,0,0,0,7.79543072728167e-34,7.79543072728167e-34
3,4013,29.5999999940395,29.7,0,0,0,1.7555592185376e-33,1.7555592185376e-33
3,4013,29.5999999940395,29.7,0,0,0,7.79543072728167e-34,7.79543072728167e-34
3,4013,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4013,29.5999999940395,29.7,0,0,0,1.7555592185376e-33,1.7555592185376e-33
3,4013,29.5999999940395,29.7,0,0,0,1.7555592185376e-33,1.7555592185376e-33
3,4013,29.5999999940395,29.7,0,0,0,1.94941689492854e-34,1.94941689492854e-34
3,4013,29.5999999940395,29.7,0,0,0,1.94941689492854e-34,1.94941689492854e-34
3,4013,29.5999999940395,29.7,0,0,0,1.94941689492854e-34,1.94941689492854e-34
3,4013,29.5999999940395,29.6863095238095,0,0,0,0.00201233505450373,7.79653567848327e-34
3,4013,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4013,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4013,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4013,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4013,29.5999999940395,29.7,0,0,0,7.79882742912362e-34,7.79882742912362e-34
3,4013,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
4,4013,10.0999984741211,10.1,0,0,0,0,0
4,4013,14.0999984741211,14.1,0,0,0,0,0
4,4013,16.5,16.4151685393258,0,0,0,0.00487997957099094,0.00582737487231886
4,4013,13,13,0,0,0,0,0
4,4013,18.0999984741211,18.1,0,0,0,0,0
4,4013,18.7000007629395,18.7,1,0,0,0,0
4,4013,13.5999984741211,13.6,0,0,0,0,0
4,4013,17.5,17.5,0,0,0,0,0
4,4013,19,19,1,0,0,0,0
4,4013,18,18,0,0,0,0,0
4,4013,18.7000007629395,18.7,0,0,0,0,0
4,4013,19.2999992370605,19.3,0,0,0,0,0
4,4013,15.5999984741211,15.6,0,0,0,0,0
4,4013,17.0999984741211,17.1,0,0,0,0,0
4,4013,19.5,19.5,0,0,0,0,0
4,4013,17.2999992370605,17.3,0,0,0,0,0
4,4013,17.9000015258789,17.9,0,0,0,0,0
4,4013,19.4000015258789,19.4,0,0,0,0,0
4,4013,19.2000007629395,19.2,0,0,0,0,0
4,4013,19.2000007629395,19.2,0,0,0,0,0
4,4013,19.2000007629395,19.2,0,0,0,0,0
4,4013,19.2999992370605,19.3,0,0,0,0,0
4,4013,19.7000007629395,19.7,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.5999984741211,19.6,0,0,0,0,0
4,4013,19.7000007629395,19.7,0,0,0,0,0
4,4013,19.7000007629395,19.7,0,0,0,0,0
4,4013,19.7000007629395,19.7,0,0,0,0,0
4,4013,19.7000007629395,19.7,0,0,0,0,0
4,4013,19.7000007629395,19.7,0,0,0,0,0
4,4013,19.7000007629395,19.6940476190476,0,0,0,0,0.00106138841078603
4,4013,19.7000007629395,19.7,0,0,0,0,0
1,4014,15,15.1294117647059,1,0,0,0.000914399658168347,0.00251958410482835
1,4014,8.89999961853027,9,1,0,0,0,0
1,4014,5.29999923706055,5.40000000000001,1,0,0,0,0
1,4014,3.39999961853027,3.45249999999999,0,0,0,0.00116526610644261,0.00077030812324932
1,4014,10.7000007629395,10.8,1,0,0,0,0
1,4014,6,6.09999999999999,1,0,0,0,0
1,4014,4.10000038146973,4.18303571428573,0,0,0,0.0015371621621621,0.00129906692406687
1,4014,4.70000076293945,4.79999999999997,1,0,0,0,0
1,4014,3.20000076293945,3.29999999999998,0,0,0,0,0
1,4014,4.79999923706055,4.90000000000002,1,0,0,0,0
1,4014,3.89999961853027,4,0,0,0,0,0
1,4014,4.79999923706055,4.90000000000001,1,0,0,0,0
1,4014,3.89999961853027,4,1,0,0,0,0
1,4014,2.89999961853027,2.98739495798319,1,0,0,0.00190143854151836,0
1,4014,11.3999996185303,11.5,1,0,0,0,0
1,4014,1.5,1.53468468468466,0,0,0,0,0.00214414414414421
1,4014,2.10000038146973,2.15000000000003,0,0,0,0,0
1,4014,2.60000038146973,2.66150442477879,1,0,0,0.0025221238938052,0.00200853350189625
1,4014,9,9.09999999999999,1,0,0,0,0
1,4014,0.799999237060547,0.799999999999972,0,0,0,0,0
1,4014,1.29999923706055,1.29999999999997,0,0,0,0,0
1,4014,1.89999961853027,1.91250000000001,0,0,0,0,0.00189189189189195
1,4014,3.10000038146973,3.15702479338846,1,0,0,0.00121763085399444,0
1,4014,1.29999923706055,1.33392857142859,0,0,0,0,0.00220077220077211
1,4014,5.20000076293945,5.29999999999998,1,0,0,0,0
1,4014,2,2.00090909090909,0,0,0,0,0.000180150125104259
1,4014,4,4.09999999999998,1,0,0,0,0
1,4014,2.10000038146973,2.16636363636367,0,0,0,0.00222185154295237,0
1,4014,4.10000038146973,4.20000000000002,0,0,0,0,0
1,4014,5,5.09999999999998,1,0,0,0,0
2,4014,10.0999984741211,10.0461538461538,1,0,0,0.00251252578838793,0.00240642499263196
2,4014,6,5.90000000000003,1,0,0,0,0
2,4014,3.59999847412109,3.5,0,0,0,0,0
2,4014,8,7.90093457943929,0,0,0,0.000185152530417921,0
2,4014,20,20,1,0,0,0,0
2,4014,20,20,1,0,0,0,0
2,4014,14.5,14.5,1,0,0,0,0
2,4014,7.09999847412109,7.02962962962964,1,0,0,0.00243682935271727,0
2,4014,13.5,13.496261682243,1,0,0,0,0.000698289543290446
2,4014,5.09999847412109,5,0,0,0,0,0
2,4014,6.90000152587891,6.79999999999997,0,0,0,0,0
2,4014,15.5,15.5,1,0,0,0,0
2,4014,2.90000152587891,2.74876033057853,0,0,0,0.000243801652892535,0
2,4014,8.5,8.45042016806726,1,0,0,0.00222190571143718,0.00225039168209663
2,4014,4.09999847412109,3.95000000000004,0,0,0,0,0
2,4014,6.59999847412109,6.5,1,0,0,0,0
2,4014,6.40000152587891,6.25,0,0,0,0,0
2,4014,9.70000076293945,9.67499999999998,1,0,0,0.00155022488755627,0.0021589205397302
2,4014,4.20000076293945,4.09999999999997,0,0,0,0,0
2,4014,8,7.93224299065425,0,0,0,0.00242637982719104,0.000449656145300665
2,4014,10.2000007629395,10.1946078431373,1,0,0,0,0.000971655989128352
2,4014,9.59999847412109,9.58999999999996,1,0,0,0,0.00161467889908261
2,4014,5.20000076293945,5.10675675675672,0,0,0,0.00117936117936121,0
2,4014,7.79999923706055,7.70458715596334,1,0,0,0.000840978593272076,0
2,4014,5.5,5.40000000000004,0,0,0,0,0
2,4014,8,7.91638655462189,1,0,0,0.00222190571143718,0
2,4014,7.29999923706055,7.23545454545455,1,0,0,0.00235946622185127,0.000758131776480314
2,4014,5.5,5.36311475409837,0,0,0,0,0.00195095515512809
2,4014,7.40000152587891,7.3098214285714,0,0,0,0.00159266409266414,0
2,4014,8.70000076293945,8.62268907563021,1,0,0,0.00245691496937765,0.000327588662583687
3,4014,15,15.1,0,0,0,0,0
3,4014,21.1000003814697,21.2,0,0,0,0,0
3,4014,24.6999998092651,24.8279069767442,0,0,0,0,0.0024854651162791
3,4014,26.5999999046326,26.7,0,0,0,1.94282406670642e-34,1.94282406670642e-34
3,4014,27.7999999523163,27.9712389380531,0,0,0,0.00250632111251581,0.000344500632111251
3,4014,28.3999999761581,28.5,0,0,0,0,0
3,4014,29,29.1,0,0,0,4.8585959960678e-33,4.8585959960678e-33
3,4014,27.5,27.6,1,0,0,0,0
3,4014,12.8999996185303,13,0,0,0,0,0
3,4014,17.1999998092651,17.3,1,0,0,0,0
3,4014,0.100000381469727,0.114529914529907,0,0,0,0.00637931034482754,0.00207928087238423
3,4014,0.100000381469727,0.182440476190475,0,0,0,0.00251528314028303,0
3,4014,0.100000381469727,0.168303571428577,0,0,0,0.00236486486486476,0.00193613256113248
3,4014,3.39999961853027,3.49652173913043,0,0,0,0.000652936689549979,0
3,4014,19.1000003814697,19.2101694915254,1,0,0,0,0.00163407214254676
3,4014,0.100000381469727,0.0999999999999659,0,0,0,0,0
3,4014,0.100000381469727,0.119545454545456,0,0,0,0.000520433694745599,0.00225271059216004
3,4014,0.100000381469727,0.115891472868224,0,0,0,0.00235465116279076,0.00215600775193789
3,4014,4.29999923706055,4.40000000000002,0,0,0,0,0
3,4014,11.1000003814697,11.2,1,0,0,0,0
3,4014,0.100000381469727,0.099999999999973,0,0,0,0,0
3,4014,0.100000381469727,0.0999999999999552,0,0,0,0,0
3,4014,0.399999618530273,0.400000000000027,0,0,0,0,0
3,4014,5.20000076293945,5.29999999999998,0,0,0,0,0
3,4014,9.5,9.6,1,0,0,0,0
3,4014,0.100000381469727,0.103913043478236,0,0,0,0,0.000727688787185324
3,4014,0.100000381469727,0.0999999999999517,0,0,0,0,0
3,4014,2.29999923706055,2.37000000000003,0,0,0,0.00241935483870957,0
3,4014,5.29999923706055,5.40000000000002,0,0,0,0,0
3,4014,7.79999923706055,7.90000000000001,0,0,0,0,0
3,4014,10.2999992370605,10.4,1,0,0,0,0
3,4014,1.39999961853027,1.40000000000002,0,0,0,0,0
3,4014,3.5,3.59999999999998,0,0,0,0,0
3,4014,5.29999923706055,5.40000000000002,0,0,0,0,0
3,4014,6.89999961853027,7,0,0,0,0,0
3,4014,8.60000038146973,8.70000000000002,0,0,0,0,0
3,4014,10.1000003814697,10.2,0,0,0,0,0
3,4014,11.7000007629395,11.8,0,0,0,0,0
3,4014,25.6999998092651,25.8,1,0,0,0,0
3,4014,29.8999999985099,30,1,0,0,0,0
4,4014,10.0999984741211,10.0621848739496,0,0,0,0.0015724255804017,0.00248112804443819
4,4014,14.0999984741211,14.1,1,0,0,0,0
4,4014,8.59999847412109,8.54508928571429,0,0,0,0.000893661518661544,0
4,4014,12.4000015258789,12.3745535714286,1,0,0,0,0.00252171814671822
4,4014,7.90000152587891,7.82227272727271,0,0,0,0.00222185154295252,0.00105170975813181
4,4014,11.2999992370605,11.2200819672131,0,0,0,0.00242311339926812,0
4,4014,13.2000007629395,13.2,0,0,0,0,0
4,4014,3,2.86949152542373,0,0,0,0,0.00239895697522823
4,4014,15.7000007629395,15.7,0,0,0,0,0
4,4014,0.100000381469727,0.114732142857168,0,0,0,0.00209700772200778,0
4,4014,2.59999847412109,2.47008547008549,0,0,0,0,0.00242410845859129
4,4014,16.5999984741211,16.6,1,0,0,0,0
4,4014,15.4000015258789,15.4,1,0,0,0,0
4,4014,17.2999992370605,17.3,1,0,0,0,0
4,4014,14.5,14.5,1,0,0,0,0
4,4014,12.7999992370605,12.75,0,0,0,0,0
4,4014,15.2000007629395,15.2,1,0,0,0,0
4,4014,12.7000007629395,12.625909090909,1,0,0,0.00204253544620523,0.00182151793160973
4,4014,10,9.95905172413796,0,0,0,0.00165517241379315,0.00239505247376319
4,4014,14.5999984741211,14.6,1,0,0,0,0
4,4014,11.9000015258789,11.8,1,0,0,0,0
4,4014,9.90000152587891,9.79266055045871,0,0,0,0,0.00126401630988773
4,4014,13.5999984741211,13.5568376068376,0,0,0,0,0.00119068670792812
4,4014,16.2000007629395,16.2,1,0,0,0,0
4,4014,10.0999984741211,10.05,0,0,0,0,0
4,4014,14.9000015258789,14.9,0,0,0,0,0
4,4014,17.2000007629395,17.2,1,0,0,0,0
4,4014,16.5999984741211,16.6,1,0,0,0,0
4,4014,10.4000015258789,10.3,0,0,0,0,0
4,4014,15.5,15.5,1,0,0,0,0
4,4014,11.7000007629395,11.7,0,0,0,0,0
4,4014,14.7999992370605,14.8,1,0,0,0,0
4,4014,12.2000007629395,12.2,0,0,0,0,0
4,4014,14.5,14.4977678571429,1,0,0,0,0.000430341055341067
4,4014,13.5,13.5,1,0,0,0,0
4,4014,14.2000007629395,14.2,0,0,0,0,0
4,4014,11.2999992370605,11.2422413793103,0,0,0,0,0.00132233883058475
4,4014,15,15,1,0,0,0,0
4,4014,11.5999984741211,11.5991150442477,0,0,0,0,0.000175410872313532
4,4014,14.7000007629395,14.7,0,0,0,0,0
1,4015,15,15.1,1,0,0,0,0
1,4015,8.89999961853027,9,1,0,0,0,0
1,4015,5.29999923706055,5.39999999999999,0,0,0,0,0
1,4015,10.7000007629395,10.8,1,0,0,0,0
1,4015,7.10000038146973,7.20000000000001,1,0,0,0,0
1,4015,4.60000038146973,4.70000000000002,0,0,0,0,0
1,4015,6.5,6.60000000000002,1,0,0,0,0
1,4015,5.89999961853027,6,1,0,0,0,0
1,4015,4.29999923706055,4.4,1,0,0,0,0
1,4015,15.1999998092651,15.3,1,0,0,0,0
1,4015,2.79999923706055,2.79999999999998,0,0,0,0,0
1,4015,3.39999961853027,3.47256097560975,0,0,0,0.00214543812104794,0.00186690755796452
1,4015,5,5.10000000000001,0,0,0,0,0
1,4015,7.39999961853027,7.5,1,0,0,0,0
1,4015,5.10000038146973,5.20000000000002,0,0,0,0,0
1,4015,6,6.10000000000002,1,0,0,0,0
1,4015,5.10000038146973,5.18630952380954,1,0,0,0.00123924268502577,0.00115174985656908
1,4015,3.60000038146973,3.68841463414636,1,0,0,0.00180216802168014,0
1,4015,11.3999996185303,11.5,1,0,0,0,0
1,4015,1.60000038146973,1.6,0,0,0,0,0
1,4015,2.20000076293945,2.20301204819279,0,0,0,0,0.000573023802527198
1,4015,2.89999961853027,2.89999999999999,0,0,0,0,0
1,4015,3.89999961853027,3.98662790697675,0,0,0,0.0015321477428181,0.000756497948016438
1,4015,4.39999961853027,4.5,1,0,0,0,0
1,4015,2.60000038146973,2.60465116279071,0,0,0,0,0.000853625170998595
1,4015,6.60000038146973,6.70000000000002,1,0,0,0,0
1,4015,3.39999961853027,3.46488095238096,0,0,0,0.00232358003442347,0.00228772231784286
1,4015,6.10000038146973,6.20000000000002,1,0,0,0,0
1,4015,4.10000038146973,4.20000000000002,1,0,0,0,0
1,4015,3,3.04444444444445,0,0,0,0.00248456790123464,0.00251234567901242
2,4015,10.0999984741211,10.0567901234568,1,0,0,0.00181790123456795,0.00236111111111118
2,4015,6,5.95853658536587,0,0,0,0,0.00143330322192115
2,4015,11.5999984741211,11.6,1,0,0,0,0
2,4015,7.90000152587891,7.89337349397592,0,0,0,0,0.00116367910667062
2,4015,12.4000015258789,12.4,1,0,0,0,0
2,4015,8.79999923706055,8.79999999999997,1,0,0,0,0
2,4015,7,6.90000000000002,0,0,0,0,0
2,4015,9.20000076293945,9.20000000000003,1,0,0,0,0
2,4015,7.90000152587891,7.86402439024391,0,0,0,0.00166365552544419,0.00252935862691967
2,4015,8.40000152587891,8.38414634146343,0,0,0,0,0.00219211080999705
2,4015,9.09999847412109,9.09999999999997,1,0,0,0,0
2,4015,8.29999923706055,8.21419753086421,0,0,0,0.00205864197530841,0
2,4015,9,8.97440476190476,0,0,0,0.00140562248995988,0.00228772231784286
2,4015,9.79999923706055,9.79197530864195,1,0,0,0,0.00136419753086404
2,4015,8.79999923706055,8.79999999999997,0,0,0,0,0
2,4015,9.70000076293945,9.70000000000003,0,0,0,0,0
2,4015,12,12,1,0,0,0,0
2,4015,10.9000015258789,10.9,1,0,0,0,0
2,4015,10.0999984741211,10.05,1,0,0,0,0
2,4015,9.59999847412109,9.59999999999997,0,0,0,0,0
2,4015,11.0999984741211,11.0951807228915,0,0,0,0,0.000881575080811075
2,4015,15.0999984741211,15.1,1,0,0,0,0
2,4015,13.9000015258789,13.9,1,0,0,0,0
2,4015,6.29999923706055,6.28197674418603,0,0,0,0,0.00233242134062901
2,4015,11.2999992370605,11.3,0,0,0,0,0
2,4015,15.2000007629395,15.2,1,0,0,0,0
2,4015,13.9000015258789,13.9,1,0,0,0,0
2,4015,6.5,6.5,0,0,0,0,0
2,4015,11.7999992370605,11.8,0,0,0,0,0
2,4015,14.7999992370605,14.8,1,0,0,0,0
3,4015,15,15.1,0,0,0,0,0
3,4015,21.1000003814697,21.2,0,0,0,0,0
3,4015,24.6999998092651,24.8,0,0,0,0,0
3,4015,26.5999999046326,26.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4015,27.7999999523163,27.9,0,0,0,0,0
3,4015,28.3999999761581,28.5,0,0,0,0,0
3,4015,29,29.1234567901235,0,0,0,1.75500366182287e-33,0.0025216049382716
3,4015,27.5,27.6,0,0,0,0,0
3,4015,29.5999999940395,29.7359756097561,0,0,0,7.79882742912362e-34,0.00204305931948208
3,4015,29.3999999761581,29.5,0,0,0,0,0
3,4015,29.3999999761581,29.544375,0,0,0,0,0.00101107594936709
3,4015,29.3999999761581,29.5331325301205,0,0,0,0,0.00226270937408169
3,4015,29.3999999761581,29.5,0,0,0,0,0
3,4015,29.3999999761581,29.5,0,0,0,0,0
3,4015,29.5,29.6448275862069,0,0,0,3.11731916579887e-33,0.000938251804330394
3,4015,29.5,29.6331325301205,0,0,0,3.11906703188567e-33,0.00226270937408169
3,4015,29.5,29.6,0,0,0,1.75422052765874e-33,1.75422052765874e-33
3,4015,29.5,29.6436046511628,0,0,0,1.75372914935967e-33,0.00112859097127223
3,4015,29.5999999940395,29.7487654320988,0,0,0,0.00211111111111111,0.00220679012345679
3,4015,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4015,29.5999999940395,29.7,0,0,0,7.79653567848327e-34,7.79653567848327e-34
3,4015,29.5999999940395,29.7481927710843,0,0,0,1.94941689492854e-34,0.00035263003232442
3,4015,29.5999999940395,29.7309523809524,0,0,0,7.79653567848327e-34,0.00238668961560528
3,4015,29.5999999940395,29.7160714285714,0,0,0,7.79653567848327e-34,0.00220740103270224
3,4015,29.5999999940395,29.7,0,0,0,7.79543072728167e-34,7.79543072728167e-34
3,4015,29.5999999940395,29.7,0,0,0,7.79543072728167e-34,7.79543072728167e-34
3,4015,29.5999999940395,29.7,0,0,0,7.79543072728167e-34,7.79543072728167e-34
3,4015,29.5999999940395,29.7,0,0,0,7.79882742912362e-34,7.79882742912362e-34
3,4015,29.5999999940395,29.7,0,0,0,7.79882742912362e-34,7.79882742912362e-34
3,4015,29.5999999940395,29.7482352941176,0,0,0,7.79543072728167e-34,0.000344537815126051
3,4015,29.5999999940395,29.7529761904762,0,0,0,0.00224899598393574,0.00201233505450373
3,4015,29.5999999940395,29.7481927710843,0,0,0,0.00125183661475169,0.00149867763737878
3,4015,29.5999999940395,29.7,0,0,0,1.94941689492854e-34,1.94941689492854e-34
3,4015,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4015,29.5999999940395,29.771875,0,0,0,0.00253006329113924,0.000481012658227848
3,4015,29.5999999940395,29.7426829268293,0,0,0,7.79882742912362e-34,0.0012646793134598
3,4015,29.5999999940395,29.7,0,0,0,1.95000406869208e-34,1.95000406869208e-34
3,4015,29.5999999940395,29.7475,0,0,0,7.80123521777108e-34,0.000481012658227848
3,4015,29.5999999940395,29.7,0,0,0,7.79543072728167e-34,7.79543072728167e-34
3,4015,29.5999999940395,29.7481707317073,0,0,0,7.79882742912362e-34,0.000356820234869015
4,4015,10.0999984741211,10.030625,0,0,0,0.00240348101265829,0
4,4015,14.0999984741211,14.1,0,0,0,0,0
4,4015,16.5,16.5,1,0,0,0,0
4,4015,12.0999984741211,12.1,0,0,0,0,0
4,4015,15.2999992370605,15.3,0,0,0,0,0
4,4015,17.2999992370605,17.3,0,0,0,0,0
4,4015,6.40000152587891,6.38793103448278,0,0,0,0,0.00185244587008827
4,4015,9.29999923706055,9.22469879518074,0,0,0,0.0025124889803112,0.00035263003232438
4,4015,17.7999992370605,17.8,1,0,0,0,0
4,4015,16.7000007629395,16.7,0,0,0,0,0
4,4015,12.2999992370605,12.2976470588235,0,0,0,0,0.000453781512604991
4,4015,18.5,18.5,1,0,0,0,0
4,4015,16.9000015258789,16.9,0,0,0,0,0
4,4015,18.5999984741211,18.6,1,0,0,0,0
4,4015,16.9000015258789,16.9,0,0,0,0,0
4,4015,18.2000007629395,18.2,1,0,0,0,0
4,4015,17.2000007629395,17.2,1,0,0,0,0
4,4015,16.2999992370605,16.3,0,0,0,0,0
4,4015,18,18,1,0,0,0,0
4,4015,16.7000007629395,16.7,0,0,0,0,0
4,4015,17.4000015258789,17.4,1,0,0,0,0
4,4015,16.7000007629395,16.7,0,0,0,0,0
4,4015,17.5,17.5,0,0,0,0,0
4,4015,18,18,1,0,0,0,0
4,4015,17.4000015258789,17.4,0,0,0,0,0
4,4015,17.2000007629395,17.2,0,0,0,0,0
4,4015,17.2000007629395,17.2,0,0,0,0,0
4,4015,17.0999984741211,17.1,0,0,0,0,0
4,4015,18,18,1,0,0,0,0
4,4015,17.2000007629395,17.2,0,0,0,0,0
4,4015,18,18,1,0,0,0,0
4,4015,17.2000007629395,17.2,0,0,0,0,0
4,4015,17.2000007629395,17.2,0,0,0,0,0
4,4015,17.9000015258789,17.9,0,0,0,0,0
4,4015,18,18,1,0,0,0,0
4,4015,17.9000015258789,17.9,0,0,0,0,0
4,4015,17.9000015258789,17.9,0,0,0,0,0
4,4015,17.7999992370605,17.8,0,0,0,0,0
